affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000037791,"",2018,N00027566,Christopher S Murphy (D),State of Connecticut,22008,0,22008,18,I,2019-06-10 00:00:00 +0000,15032337.71
"",D000037542,"",2018,N00027566,Christopher S Murphy (D),Shipman & Goodwin,21662,0,21662,19,I,2019-06-10 00:00:00 +0000,15032337.71
"",D000031679,"",2018,N00027566,Christopher S Murphy (D),AthenaHealth Inc,21500,0,21500,20,I,2019-06-10 00:00:00 +0000,15032337.71
"","","",2018,N00035056,Matthew Corey (R),Sunbelt Rentals,5300,0,5300,1,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),Hamilton Point Investments,4000,0,4000,2,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),Carrier Enterprises,2700,0,2700,3,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),Ryan Industries,2700,0,2700,3,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),Acmt,2550,0,2550,5,C,2019-06-10 00:00:00 +0000,189126.24
"",D000032679,"",2018,N00035056,Matthew Corey (R),Cly-Del Manufacturing,2000,0,2000,6,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),Darter Specialties,2000,0,2000,6,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),MGRE Co,2000,0,2000,6,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),Berlin Steel,1950,0,1950,9,C,2019-06-10 00:00:00 +0000,189126.24
"",D000037791,"",2018,N00035056,Matthew Corey (R),State of Connecticut,1825,0,1825,10,C,2019-06-10 00:00:00 +0000,189126.24
D000000157,D000067697,"",2018,N00035056,Matthew Corey (R),American Airlines,1500,0,1500,11,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),Carrier Home Builders,1500,0,1500,11,C,2019-06-10 00:00:00 +0000,189126.24
"",D000034990,"",2018,N00035056,Matthew Corey (R),Kamber Management,1500,0,1500,11,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),Somak Inc,1400,0,1400,14,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),Carrier Excell Home,1300,0,1300,15,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),Carrier Construction,1120,0,1120,16,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),"Theroux, Nowell & Stoughton",1010,0,1010,17,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),Acmt Inc,1000,0,1000,18,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),GK Mechanical Systems,1000,0,1000,18,C,2019-06-10 00:00:00 +0000,189126.24
"","",C00492280,2018,N00035056,Matthew Corey (R),Grassroots East,0,1000,1000,18,C,2019-06-10 00:00:00 +0000,189126.24
"",D000034479,"",2018,N00035056,Matthew Corey (R),"Hinckley, Allen & Snyder",1000,0,1000,18,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),Hoffman's,1000,0,1000,18,C,2019-06-10 00:00:00 +0000,189126.24
"",D000022034,"",2018,N00035056,Matthew Corey (R),Hunter Engineering,1000,0,1000,18,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),Law Office Of Peter Lumaj,1000,0,1000,18,C,2019-06-10 00:00:00 +0000,189126.24
"","",C00499863,2018,N00035056,Matthew Corey (R),Leadership Connecticut PAC,0,1000,1000,18,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),Privet Capital LLC,1000,0,1000,18,C,2019-06-10 00:00:00 +0000,189126.24
"","","",2018,N00035056,Matthew Corey (R),Vernon Republican Town Cmte,1000,0,1000,18,C,2019-06-10 00:00:00 +0000,189126.24
