affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000000811,"",2020,N00041550,John James (R),Kirkland & Ellis                                  ,43756,0,43756,5,C,2021-03-22 00:00:00 +0000,48616697.18
"","","",2020,N00041550,John James (R),Lacks Enterprises,39750,0,39750,6,C,2021-03-22 00:00:00 +0000,48616697.18
"",D000000182,"",2020,N00041550,John James (R),Ford Motor Co,36515,0,36515,7,C,2021-03-22 00:00:00 +0000,48616697.18
"",D000000111,"",2020,N00041550,John James (R),Amway/Alticor Inc,35029,0,35029,8,C,2021-03-22 00:00:00 +0000,48616697.18
"",D000000090,"",2020,N00041550,John James (R),Bank of America,34527,0,34527,9,C,2021-03-22 00:00:00 +0000,48616697.18
"",D000000485,"",2020,N00041550,John James (R),Procter & Gamble,29933,0,29933,10,C,2021-03-22 00:00:00 +0000,48616697.18
"",D000030671,"",2020,N00041550,John James (R),University of Michigan,27198,0,27198,11,C,2021-03-22 00:00:00 +0000,48616697.18
"",D000024531,"",2020,N00041550,John James (R),Butzel Long PC,17985,8279,26264,12,C,2021-03-22 00:00:00 +0000,48616697.18
"","",C00356261,2020,N00041550,John James (R),Watanabe Ing LLP,25048,0,25048,13,C,2021-03-22 00:00:00 +0000,48616697.18
"",D000034363,"",2020,N00041550,John James (R),Haworth Inc,22851,0,22851,14,C,2021-03-22 00:00:00 +0000,48616697.18
"",D000070232,"",2020,N00041550,John James (R),Gallagher-Kaiser Corp,22800,0,22800,15,C,2021-03-22 00:00:00 +0000,48616697.18
"",D000030166,"",2020,N00041550,John James (R),Suburban Collection,22605,0,22605,16,C,2021-03-22 00:00:00 +0000,48616697.18
"",D000000763,"",2020,N00041550,John James (R),Club for Growth,22450,0,22450,17,C,2021-03-22 00:00:00 +0000,48616697.18
"","","",2020,N00041550,John James (R),Kent Companies,22443,0,22443,18,C,2021-03-22 00:00:00 +0000,48616697.18
"",D000031657,"",2020,N00041550,John James (R),Ashley Furniture,22440,0,22440,19,C,2021-03-22 00:00:00 +0000,48616697.18
"",D000044649,"",2020,N00041550,John James (R),Amscot Financial,22400,0,22400,20,C,2021-03-22 00:00:00 +0000,48616697.18
"","","",2020,N00025989,Doug Dern (3),"",0,0,0,0,C,2021-03-22 00:00:00 +0000,0.0
"","","",2020,N00040445,Marcia Squier (3),"",0,0,0,0,C,2021-03-22 00:00:00 +0000,0.0
"","","",2020,N00043811,Seldon Frank Cupps (3),"",0,0,0,0,C,2021-03-22 00:00:00 +0000,0.0
"","","",2020,N00044748,Gregory Jones (I),"",0,0,0,0,C,2021-03-22 00:00:00 +0000,0.0
