affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000047588,"",2022,N00049025,Mark Meuser (R),Baker Commodities,5800,0,5800,5,C,2022-10-28 00:00:00 +0000,948966.1
"",D000000794,"",2022,N00049025,Mark Meuser (R),Qualcomm Inc,5800,0,5800,6,C,2022-10-28 00:00:00 +0000,948966.1
"","","",2022,N00049025,Mark Meuser (R),Garrett Carchidi Llp,5250,0,5250,7,C,2022-10-28 00:00:00 +0000,948966.1
"","","",2022,N00049025,Mark Meuser (R),Bhu Foods,5208,0,5208,8,C,2022-10-28 00:00:00 +0000,948966.1
"",D000070484,"",2022,N00049025,Mark Meuser (R),Noble Royalties,3021,0,3021,9,C,2022-10-28 00:00:00 +0000,948966.1
"","","",2022,N00049025,Mark Meuser (R),Joseph Ratner Co,3021,0,3021,10,C,2022-10-28 00:00:00 +0000,948966.1
"",D000033307,"",2022,N00049025,Mark Meuser (R),Dunlap & Kyle,2950,0,2950,11,C,2022-10-28 00:00:00 +0000,948966.1
"","","",2022,N00049025,Mark Meuser (R),Entrepreneurial Corporate Group,2900,0,2900,12,C,2022-10-28 00:00:00 +0000,948966.1
"","","",2022,N00049025,Mark Meuser (R),Fork Sand,2900,0,2900,13,C,2022-10-28 00:00:00 +0000,948966.1
"","",C00754689,2022,N00049025,Mark Meuser (R),American Matters PAC,0,2900,2900,14,C,2022-10-28 00:00:00 +0000,948966.1
"","","",2022,N00049025,Mark Meuser (R),Goldenwest Diamond Co,2800,0,2800,15,C,2022-10-28 00:00:00 +0000,948966.1
"","","",2022,N00049025,Mark Meuser (R),Hueter & Assoc,2500,0,2500,16,C,2022-10-28 00:00:00 +0000,948966.1
"","","",2022,N00049025,Mark Meuser (R),Bencor,2300,0,2300,17,C,2022-10-28 00:00:00 +0000,948966.1
"","","",2022,N00049025,Mark Meuser (R),Granular Insurance Co,2083,0,2083,18,C,2022-10-28 00:00:00 +0000,948966.1
"","","",2022,N00049025,Mark Meuser (R),Pencor Services,2033,0,2033,19,C,2022-10-28 00:00:00 +0000,948966.1
"","","",2022,N00049025,Mark Meuser (R),Douma Dairy,2000,0,2000,20,C,2022-10-28 00:00:00 +0000,948966.1
