affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000029722,"",2022,N00045355,Mike Franken (D),VoteVets.org,0,10000,10000,7,C,2022-10-28 00:00:00 +0000,9225458.43
"",D000022299,"",2022,N00045355,Mike Franken (D),US Dept of Defense,8914,0,8914,8,C,2022-10-28 00:00:00 +0000,9225458.43
"",D000000106,"",2022,N00045355,Mike Franken (D),Morgan Stanley,8900,0,8900,9,C,2022-10-28 00:00:00 +0000,9225458.43
"",D000030736,"",2022,N00045355,Mike Franken (D),US Navy,8208,0,8208,10,C,2022-10-28 00:00:00 +0000,9225458.43
"",D000022300,"",2022,N00045355,Mike Franken (D),US Government,7803,0,7803,11,C,2022-10-28 00:00:00 +0000,9225458.43
"","","",2022,N00045355,Mike Franken (D),Rush & Nicholson,7400,0,7400,12,C,2022-10-28 00:00:00 +0000,9225458.43
"","","",2022,N00045355,Mike Franken (D),Advantage Administrators,6840,0,6840,13,C,2022-10-28 00:00:00 +0000,9225458.43
"",D000000069,"",2022,N00045355,Mike Franken (D),International Brotherhood of Electrical Workers,1700,5000,6700,14,C,2022-10-28 00:00:00 +0000,9225458.43
"",D000000406,"",2022,N00045355,Mike Franken (D),University of California                ,6680,0,6680,15,C,2022-10-28 00:00:00 +0000,9225458.43
"",D000063532,"",2022,N00045355,Mike Franken (D),State Steel,6300,0,6300,16,C,2022-10-28 00:00:00 +0000,9225458.43
"","","",2022,N00045355,Mike Franken (D),BH Management,6085,0,6085,17,C,2022-10-28 00:00:00 +0000,9225458.43
"",D000000619,"",2022,N00045355,Mike Franken (D),Target Corp,5938,0,5938,18,C,2022-10-28 00:00:00 +0000,9225458.43
"",D000067823,"",2022,N00045355,Mike Franken (D),Alphabet Inc,5810,0,5810,19,C,2022-10-28 00:00:00 +0000,9225458.43
"","","",2022,N00045355,Mike Franken (D),Atlas,5800,0,5800,20,C,2022-10-28 00:00:00 +0000,9225458.43
