affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000026944,"",2020,N00037034,Roger Marshall (R),Kansas City Southern,7320,7500,14820,13,O,2021-03-22 00:00:00 +0000,6609476.31
"",D000021817,"",2020,N00037034,Roger Marshall (R),Alston & Bird,2000,12500,14500,14,O,2021-03-22 00:00:00 +0000,6609476.31
"","","",2020,N00037034,Roger Marshall (R),P&B Insurance Agency,14200,0,14200,15,O,2021-03-22 00:00:00 +0000,6609476.31
"",D000021873,"",2020,N00037034,Roger Marshall (R),Blackstone Group,13900,0,13900,16,O,2021-03-22 00:00:00 +0000,6609476.31
"",D000042214,"",2020,N00037034,Roger Marshall (R),Crawford Group,5600,7500,13100,17,O,2021-03-22 00:00:00 +0000,6609476.31
"",D000000081,"",2020,N00037034,Roger Marshall (R),United Parcel Service,70,13000,13070,18,O,2021-03-22 00:00:00 +0000,6609476.31
"",D000029158,"",2020,N00037034,Roger Marshall (R),Spirit Aerosystems,2575,10000,12575,19,O,2021-03-22 00:00:00 +0000,6609476.31
"",D000066815,"",2020,N00037034,Roger Marshall (R),CRH PLC,2500,10000,12500,20,O,2021-03-22 00:00:00 +0000,6609476.31
"","","",2020,N00045105,Paul Tuten (I),"",0,0,0,0,O,2021-03-22 00:00:00 +0000,0.0
"","","",2020,N00046994,Jason Buckley (L),"",0,0,0,0,O,2021-03-22 00:00:00 +0000,0.0
