affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000037808,"",2018,N00041739,Jane Raybould (D),State of Nebraska,11708,0,11708,7,C,2019-06-10 00:00:00 +0000,2078841.22
"",D000061865,"",2018,N00041739,Jane Raybould (D),JA Woollam Co,11131,0,11131,8,C,2019-06-10 00:00:00 +0000,2078841.22
"",D000035475,"",2018,N00041739,Jane Raybould (D),Lozier Corp,10800,0,10800,9,C,2019-06-10 00:00:00 +0000,2078841.22
"","","",2018,N00041739,Jane Raybould (D),Paul G Smith Assoc,10800,0,10800,9,C,2019-06-10 00:00:00 +0000,2078841.22
"","","",2018,N00041739,Jane Raybould (D),Thalias Umbrella,10800,0,10800,9,C,2019-06-10 00:00:00 +0000,2078841.22
"","","",2018,N00041739,Jane Raybould (D),Weitz Family Foundation,10400,0,10400,12,C,2019-06-10 00:00:00 +0000,2078841.22
"","",C00536607,2018,N00041739,Jane Raybould (D),Dakota Prairie PAC,0,10000,10000,13,C,2019-06-10 00:00:00 +0000,2078841.22
"","","",2018,N00041739,Jane Raybould (D),Fearless for the People,0,10000,10000,13,C,2019-06-10 00:00:00 +0000,2078841.22
"",D000022039,"",2018,N00041739,Jane Raybould (D),Impact,0,10000,10000,13,C,2019-06-10 00:00:00 +0000,2078841.22
"","","",2018,N00041739,Jane Raybould (D),M-PAC,0,10000,10000,13,C,2019-06-10 00:00:00 +0000,2078841.22
"","","",2018,N00041739,Jane Raybould (D),Off the Sidelines,0,10000,10000,13,C,2019-06-10 00:00:00 +0000,2078841.22
"","","",2018,N00041739,Jane Raybould (D),Prairie PAC,0,10000,10000,13,C,2019-06-10 00:00:00 +0000,2078841.22
"","","",2018,N00041739,Jane Raybould (D),Victory Now PAC,0,10000,10000,13,C,2019-06-10 00:00:00 +0000,2078841.22
"","","",2018,N00041739,Jane Raybould (D),Weitz Investments,8900,0,8900,20,C,2019-06-10 00:00:00 +0000,2078841.22
"","","",2018,N00043305,Jim Schultz (L),"",0,0,0,0,C,2019-06-10 00:00:00 +0000,0.0
