affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000027256,"",2018,N00027500,Amy Klobuchar (D),Lockridge Grindal Nauen PLLP,22400,9998,32398,17,I,2019-06-10 00:00:00 +0000,10681535.64
"",D000025625,"",2018,N00027500,Amy Klobuchar (D),Ecolab Inc,24825,7500,32325,18,I,2019-06-10 00:00:00 +0000,10681535.64
"",D000064114,"",2018,N00027500,Amy Klobuchar (D),Yelp Inc,20600,7900,28500,19,I,2019-06-10 00:00:00 +0000,10681535.64
"",D000000348,"",2018,N00027500,Amy Klobuchar (D),Unitedhealth Group,20800,7500,28300,20,I,2019-06-10 00:00:00 +0000,10681535.64
"","","",2018,N00041736,Jim Newberger (R),Pronto Pup,7000,0,7000,1,C,2019-06-10 00:00:00 +0000,257988.77000000002
"",D000050760,"",2018,N00041736,Jim Newberger (R),Fairview Hospital,5400,0,5400,2,C,2019-06-10 00:00:00 +0000,257988.77000000002
"","","",2018,N00041736,Jim Newberger (R),Giverny Investments LLC,5400,0,5400,2,C,2019-06-10 00:00:00 +0000,257988.77000000002
"",D000036824,"",2018,N00041736,Jim Newberger (R),Primera Technology                                ,5400,0,5400,2,C,2019-06-10 00:00:00 +0000,257988.77000000002
"",D000037805,"",2018,N00041736,Jim Newberger (R),State of Minnesota,3950,0,3950,5,C,2019-06-10 00:00:00 +0000,257988.77000000002
"","","",2018,N00041736,Jim Newberger (R),Sixth Congressional District GOP Federal Cmte,0,3800,3800,6,C,2019-06-10 00:00:00 +0000,257988.77000000002
"",D000025919,"",2018,N00041736,Jim Newberger (R),Freedom Club of America,0,3000,3000,7,C,2019-06-10 00:00:00 +0000,257988.77000000002
"",D000060338,"",2018,N00041736,Jim Newberger (R),Bernicks Pepsi,2700,0,2700,8,C,2019-06-10 00:00:00 +0000,257988.77000000002
D000032968,D000066674,"",2018,N00041736,Jim Newberger (R),Crown Iron Works,2700,0,2700,8,C,2019-06-10 00:00:00 +0000,257988.77000000002
"","","",2018,N00041736,Jim Newberger (R),Essentia Health,2700,0,2700,8,C,2019-06-10 00:00:00 +0000,257988.77000000002
"",D000033596,"",2018,N00041736,Jim Newberger (R),Fastenal Co,2700,0,2700,8,C,2019-06-10 00:00:00 +0000,257988.77000000002
"","","",2018,N00041736,Jim Newberger (R),My Pillow,2700,0,2700,8,C,2019-06-10 00:00:00 +0000,257988.77000000002
"","","",2018,N00041736,Jim Newberger (R),Franklin Advertising,2650,0,2650,13,C,2019-06-10 00:00:00 +0000,257988.77000000002
"","","",2018,N00041736,Jim Newberger (R),Potter Trucking,2450,0,2450,14,C,2019-06-10 00:00:00 +0000,257988.77000000002
"","","",2018,N00041736,Jim Newberger (R),State Truck Was LLC,2000,0,2000,15,C,2019-06-10 00:00:00 +0000,257988.77000000002
"","","",2018,N00041736,Jim Newberger (R),Northern Metals,1500,0,1500,16,C,2019-06-10 00:00:00 +0000,257988.77000000002
"","","",2018,N00041736,Jim Newberger (R),Farm & Fleet,1000,0,1000,17,C,2019-06-10 00:00:00 +0000,257988.77000000002
"","","",2018,N00041736,Jim Newberger (R),Franklin Outdoor Advertising,1000,0,1000,17,C,2019-06-10 00:00:00 +0000,257988.77000000002
"","","",2018,N00041736,Jim Newberger (R),Freedom & Security PAC,0,1000,1000,17,C,2019-06-10 00:00:00 +0000,257988.77000000002
"","","",2018,N00041736,Jim Newberger (R),Hiawatha Broadband,1000,0,1000,17,C,2019-06-10 00:00:00 +0000,257988.77000000002
"",D000052650,"",2018,N00041736,Jim Newberger (R),KAGE Inc,1000,0,1000,17,C,2019-06-10 00:00:00 +0000,257988.77000000002
"",D000000082,"",2018,N00041736,Jim Newberger (R),National Rifle Assn,0,1000,1000,17,C,2019-06-10 00:00:00 +0000,257988.77000000002
"","","",2018,N00041736,Jim Newberger (R),North Memorial Health Care,1000,0,1000,17,C,2019-06-10 00:00:00 +0000,257988.77000000002
"","","",2018,N00041736,Jim Newberger (R),Rockwood Capital Management,1000,0,1000,17,C,2019-06-10 00:00:00 +0000,257988.77000000002
"","","",2018,N00041736,Jim Newberger (R),Soderberg Apartment Specialists,1000,0,1000,17,C,2019-06-10 00:00:00 +0000,257988.77000000002
"",D000000619,"",2018,N00041736,Jim Newberger (R),Target Corp,1000,0,1000,17,C,2019-06-10 00:00:00 +0000,257988.77000000002
"","","",2018,N00035612,Paula Overby (3),"",0,0,0,0,C,2019-06-10 00:00:00 +0000,5135.23
"","","",2018,N00043744,Dennis Schuller (3),"",0,0,0,0,C,2019-06-10 00:00:00 +0000,0.0
