affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000000341,"",2018,N00027503,Bob Casey (D),Rite Aid Corp,57000,9500,66500,16,I,2019-06-10 00:00:00 +0000,21266619.12
"","","",2018,N00027503,Bob Casey (D),"Edgar, Snyder & Assoc",62855,0,62855,17,I,2019-06-10 00:00:00 +0000,21266619.12
"",D000000810,"",2018,N00027503,Bob Casey (D),Carlyle Group,61600,0,61600,18,I,2019-06-10 00:00:00 +0000,21266619.12
"",D000021963,"",2018,N00027503,Bob Casey (D),Duane Morris LLP,51140,9000,60140,19,I,2019-06-10 00:00:00 +0000,21266619.12
"",D000000771,"",2018,N00027503,Bob Casey (D),Berger & Montague,59775,0,59775,20,I,2019-06-10 00:00:00 +0000,21266619.12
"",D000034833,"",2018,N00025495,Lou Barletta (R),Jennmar Corp,28600,0,28600,1,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"","","",2018,N00025495,Lou Barletta (R),Citizens for Prosperity in America Today,16040,10000,26040,2,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"",D000022198,"",2018,N00025495,Lou Barletta (R),Pride Mobility Products,16200,1000,17200,3,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"","","",2018,N00025495,Lou Barletta (R),H&K Group,16250,0,16250,4,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"",D000035770,"",2018,N00025495,Lou Barletta (R),Medico Industries,15500,0,15500,5,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"",D000053106,"",2018,N00025495,Lou Barletta (R),Lindy Paving,15305,0,15305,6,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"",D000025108,"",2018,N00025495,Lou Barletta (R),Consol Energy,4200,10000,14200,7,C,2019-06-10 00:00:00 +0000,7284879.3100000005
D000028296,D000036594,"",2018,N00025495,Lou Barletta (R),Penske Truck Leasing,13500,0,13500,8,C,2019-06-10 00:00:00 +0000,7284879.3100000005
D000037591,D000087693,"",2018,N00025495,Lou Barletta (R),Silvi Concrete,13500,0,13500,8,C,2019-06-10 00:00:00 +0000,7284879.3100000005
D000030162,D000071817,"",2018,N00025495,Lou Barletta (R),Savills Inc,13400,0,13400,10,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"",D000000285,"",2018,N00025495,Lou Barletta (R),National Air Traffic Controllers Assn,0,12000,12000,11,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"",D000022195,"",2018,N00025495,Lou Barletta (R),PPL Corp,1790,10000,11790,12,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"",D000027893,"",2018,N00025495,Lou Barletta (R),National Tank Truck Carriers Inc,500,11000,11500,13,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"",D000054524,"",2018,N00025495,Lou Barletta (R),Navigators Global,11300,0,11300,14,C,2019-06-10 00:00:00 +0000,7284879.3100000005
D000037461,D000059581,"",2018,N00025495,Lou Barletta (R),Select Medical Corp,1250,10000,11250,15,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"",D000035182,"",2018,N00025495,Lou Barletta (R),Krapf Bus Companies,11100,0,11100,16,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"",D000061568,"",2018,N00025495,Lou Barletta (R),Haines & Kibblehouse,10950,0,10950,17,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"","","",2018,N00025495,Lou Barletta (R),Cdl Nuclear Technologies,10800,0,10800,18,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"","","",2018,N00025495,Lou Barletta (R),Edge Fund Advisors,10800,0,10800,18,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"","","",2018,N00025495,Lou Barletta (R),Kavlick Enterprises,10800,0,10800,18,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"",D000062300,"",2018,N00025495,Lou Barletta (R),Mark Development,10800,0,10800,18,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"",D000045151,"",2018,N00025495,Lou Barletta (R),Rosebud Mining,10800,0,10800,18,C,2019-06-10 00:00:00 +0000,7284879.3100000005
"","","",2018,N00040818,Dale Kerns (L),Dale Kerns for Office,72500,0,72500,1,C,2019-06-10 00:00:00 +0000,208025.62
"","","",2018,N00040818,Dale Kerns (L),Asked & Not Provided,9200,0,9200,2,C,2019-06-10 00:00:00 +0000,208025.62
"","","",2018,N00040818,Dale Kerns (L),Williams,5400,0,5400,3,C,2019-06-10 00:00:00 +0000,208025.62
"","","",2018,N00040818,Dale Kerns (L),Datalogic,2900,0,2900,4,C,2019-06-10 00:00:00 +0000,208025.62
"","","",2018,N00040818,Dale Kerns (L),Appitech LLC,2700,0,2700,5,C,2019-06-10 00:00:00 +0000,208025.62
"","","",2018,N00040818,Dale Kerns (L),Double Visions Go Go,2700,0,2700,5,C,2019-06-10 00:00:00 +0000,208025.62
"",D000000720,"",2018,N00040818,Dale Kerns (L),IBM Corp,2700,0,2700,5,C,2019-06-10 00:00:00 +0000,208025.62
"","","",2018,N00040818,Dale Kerns (L),Independence Physician Management,2700,0,2700,5,C,2019-06-10 00:00:00 +0000,208025.62
"","","",2018,N00040818,Dale Kerns (L),Local 420,2700,0,2700,5,C,2019-06-10 00:00:00 +0000,208025.62
"",D000067336,"",2018,N00040818,Dale Kerns (L),Uber Technologies,2700,0,2700,5,C,2019-06-10 00:00:00 +0000,208025.62
"","","",2018,N00040818,Dale Kerns (L),Gaughen Home Realty,2670,0,2670,11,C,2019-06-10 00:00:00 +0000,208025.62
"","","",2018,N00040818,Dale Kerns (L),Hair Cuttery,2000,0,2000,12,C,2019-06-10 00:00:00 +0000,208025.62
"","","",2018,N00040818,Dale Kerns (L),Toyota of York,2000,0,2000,12,C,2019-06-10 00:00:00 +0000,208025.62
"","","",2018,N00040818,Dale Kerns (L),Lafayette College Landis Cente,1000,0,1000,14,C,2019-06-10 00:00:00 +0000,208025.62
"","","",2018,N00043416,Neal Gale (3),"",0,0,0,0,C,2019-06-10 00:00:00 +0000,882.0
