affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000037793,"",2022,N00033449,Val Demings (D),State of Florida,27336,0,27336,10,C,2022-10-28 00:00:00 +0000,72316478.60000001
"",D000029916,"",2022,N00033449,Val Demings (D),Womencount PAC,27114,0,27114,11,C,2022-10-28 00:00:00 +0000,72316478.60000001
"",D000000769,"",2022,N00033449,Val Demings (D),"Paul, Weiss et al                       ",26850,0,26850,12,C,2022-10-28 00:00:00 +0000,72316478.60000001
"",D000000750,"",2022,N00033449,Val Demings (D),Stanford University,26272,0,26272,13,C,2022-10-28 00:00:00 +0000,72316478.60000001
"",D000030730,"",2022,N00033449,Val Demings (D),US Dept of Veterans Affairs,24187,0,24187,14,C,2022-10-28 00:00:00 +0000,72316478.60000001
"",D000000109,"",2022,N00033449,Val Demings (D),Blue Cross/Blue Shield,14063,10000,24063,15,C,2022-10-28 00:00:00 +0000,72316478.60000001
"",D000021754,"",2022,N00033449,Val Demings (D),Apple Inc,23369,0,23369,16,C,2022-10-28 00:00:00 +0000,72316478.60000001
"",D000022098,"",2022,N00033449,Val Demings (D),Massachusetts Institute of Technology,23227,0,23227,17,C,2022-10-28 00:00:00 +0000,72316478.60000001
"",D000000162,"",2022,N00033449,Val Demings (D),"Akin, Gump et al",22350,0,22350,18,C,2022-10-28 00:00:00 +0000,72316478.60000001
"",D000000811,"",2022,N00033449,Val Demings (D),Kirkland & Ellis,22051,0,22051,19,C,2022-10-28 00:00:00 +0000,72316478.60000001
"",D000022299,"",2022,N00033449,Val Demings (D),US Dept of Defense,22037,0,22037,20,C,2022-10-28 00:00:00 +0000,72316478.60000001
"",D000000100,"",2022,N00048820,Tuan Nguyen (I),Boeing Co,3900,0,3900,1,C,2022-10-28 00:00:00 +0000,51833.77
"","","",2022,N00048820,Tuan Nguyen (I),Wa Dhsh,3000,0,3000,2,C,2022-10-28 00:00:00 +0000,51833.77
"",D000058688,"",2022,N00048820,Tuan Nguyen (I),Women & Infants Hospital,2899,0,2899,3,C,2022-10-28 00:00:00 +0000,51833.77
"","","",2022,N00048820,Tuan Nguyen (I),Acoustic LP,2800,0,2800,4,C,2022-10-28 00:00:00 +0000,51833.77
"",D000032537,"",2022,N00048820,Tuan Nguyen (I),Children'S Hospital,1500,0,1500,5,C,2022-10-28 00:00:00 +0000,51833.77
"","","",2022,N00048393,Steven B. Grant (I),Centennial Management Corp,2900,0,2900,1,C,2022-10-28 00:00:00 +0000,24183.0
"","","",2022,N00048393,Steven B. Grant (I),Fast Signs Inc,2500,0,2500,2,C,2022-10-28 00:00:00 +0000,24183.0
"","","",2022,N00048393,Steven B. Grant (I),"Sachs Sax Caplan, P L",2000,0,2000,3,C,2022-10-28 00:00:00 +0000,24183.0
"","","",2022,N00048393,Steven B. Grant (I),Woodglen Investments LLC,2000,0,2000,4,C,2022-10-28 00:00:00 +0000,24183.0
"","","",2022,N00048393,Steven B. Grant (I),Iron Container LLC,1000,0,1000,5,C,2022-10-28 00:00:00 +0000,24183.0
"","","",2022,N00048393,Steven B. Grant (I),Jassi Ltd,1000,0,1000,6,C,2022-10-28 00:00:00 +0000,24183.0
"","","",2022,N00048393,Steven B. Grant (I),McO Construction & Servic,1000,0,1000,7,C,2022-10-28 00:00:00 +0000,24183.0
"","","",2022,N00048393,Steven B. Grant (I),"Grant, Riffkin & Strauss PC",1000,0,1000,8,C,2022-10-28 00:00:00 +0000,24183.0
"","","",2022,N00046651,Dennis Misigoy (L),City of Miami,2000,0,2000,1,C,2022-10-28 00:00:00 +0000,11807.01
"","","",2022,N00046651,Dennis Misigoy (L),School District Osceola County,1100,0,1100,2,C,2022-10-28 00:00:00 +0000,11807.01
"","","",2022,N00032619,Howard Knepper (I),"",0,0,0,0,C,2022-10-28 00:00:00 +0000,0.0
"","","",2022,N00049267,Randy Toler (3),"",0,0,0,0,C,2022-10-28 00:00:00 +0000,0.0
"","","",2022,N00051242,Uloma Ekpete (I),"",0,0,0,0,C,2022-10-28 00:00:00 +0000,0.0
"","","",2022,N00051243,Salomon Sr. Hernandez (I),"",0,0,0,0,C,2022-10-28 00:00:00 +0000,0.0
"","","",2022,N00051244,Moses Quiles (I),"",0,0,0,0,C,2022-10-28 00:00:00 +0000,0.0
