affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000065323,"",2022,N00030670,Todd Young (R),Ice Miller LLP,23499,0,23499,15,I,2022-10-28 00:00:00 +0000,14346360.709999999
"",D000000724,"",2022,N00030670,Todd Young (R),"Brownstein, Hyatt et al",17700,4500,22200,16,I,2022-10-28 00:00:00 +0000,14346360.709999999
"","",C00562546,2022,N00030670,Todd Young (R),Novocure Inc,12050,10000,22050,17,I,2022-10-28 00:00:00 +0000,14346360.709999999
"",D000000368,"",2022,N00030670,Todd Young (R),Exelon Corp,16250,5000,21250,18,I,2022-10-28 00:00:00 +0000,14346360.709999999
"",D000000477,"",2022,N00030670,Todd Young (R),Duke Energy,11600,9000,20600,19,I,2022-10-28 00:00:00 +0000,14346360.709999999
"",D000021757,"",2022,N00030670,Todd Young (R),Berkshire Hathaway,16800,2500,19300,20,I,2022-10-28 00:00:00 +0000,14346360.709999999
"","","",2022,N00045711,Tom McDermott (D),"City of Hammond, IN",35520,0,35520,1,C,2022-10-28 00:00:00 +0000,1202653.93
"",D000044692,"",2022,N00045711,Tom McDermott (D),"Bose, McKinney & Evans",11500,0,11500,2,C,2022-10-28 00:00:00 +0000,1202653.93
"",D000000074,"",2022,N00045711,Tom McDermott (D),Laborers Union,500,10000,10500,3,C,2022-10-28 00:00:00 +0000,1202653.93
"","","",2022,N00045711,Tom McDermott (D),Woodmar Auto Care & Towing,8950,0,8950,4,C,2022-10-28 00:00:00 +0000,1202653.93
"","","",2022,N00045711,Tom McDermott (D),Cantrell At Law,8800,0,8800,5,C,2022-10-28 00:00:00 +0000,1202653.93
"",D000047059,"",2022,N00045711,Tom McDermott (D),American Structurepoint,8700,0,8700,6,C,2022-10-28 00:00:00 +0000,1202653.93
"","","",2022,N00045711,Tom McDermott (D),Westland & Bennett,7800,0,7800,7,C,2022-10-28 00:00:00 +0000,1202653.93
"","",C00386904,2022,N00045711,Tom McDermott (D),"Faegre, Drinker et al",7250,0,7250,8,C,2022-10-28 00:00:00 +0000,1202653.93
"","","",2022,N00045711,Tom McDermott (D),Bellsom Electric,7199,0,7199,9,C,2022-10-28 00:00:00 +0000,1202653.93
"",D000037798,"",2022,N00045711,Tom McDermott (D),State Of Indiana,7110,0,7110,10,C,2022-10-28 00:00:00 +0000,1202653.93
"",D000000066,"",2022,N00045711,Tom McDermott (D),Teamsters Union,0,7000,7000,11,C,2022-10-28 00:00:00 +0000,1202653.93
"","","",2022,N00045711,Tom McDermott (D),Peoples Bank (Indiana),6500,0,6500,12,C,2022-10-28 00:00:00 +0000,1202653.93
"","","",2022,N00045711,Tom McDermott (D),Enviroforensics,6300,0,6300,13,C,2022-10-28 00:00:00 +0000,1202653.93
"",D000067944,"",2022,N00045711,Tom McDermott (D),Ingram Group,6000,0,6000,14,C,2022-10-28 00:00:00 +0000,1202653.93
"","","",2022,N00045711,Tom McDermott (D),Smith Sersic,5900,0,5900,15,C,2022-10-28 00:00:00 +0000,1202653.93
"","","",2022,N00045711,Tom McDermott (D),Rush University,5800,0,5800,16,C,2022-10-28 00:00:00 +0000,1202653.93
"","","",2022,N00045711,Tom McDermott (D),Tauber Law Offices,5800,0,5800,17,C,2022-10-28 00:00:00 +0000,1202653.93
"","","",2022,N00045711,Tom McDermott (D),Bypass Partners LLC,5800,0,5800,18,C,2022-10-28 00:00:00 +0000,1202653.93
"",D000060404,"",2022,N00045711,Tom McDermott (D),Bose Public Affairs Group,5700,0,5700,19,C,2022-10-28 00:00:00 +0000,1202653.93
"","","",2022,N00045711,Tom McDermott (D),Dyer Construction,5500,0,5500,20,C,2022-10-28 00:00:00 +0000,1202653.93
"","","",2022,N00047100,Haneefah Khaaliq (I),Educator Aide LLC,2900,0,2900,1,C,2022-10-28 00:00:00 +0000,45538.15
"","","",2022,N00047100,Haneefah Khaaliq (I),Dba: Michelle Miller,1350,0,1350,2,C,2022-10-28 00:00:00 +0000,45538.15
"","","",2022,N00047100,Haneefah Khaaliq (I),Safe Space Life Coaching,1250,0,1250,3,C,2022-10-28 00:00:00 +0000,45538.15
"","","",2022,N00047100,Haneefah Khaaliq (I),Minority Contractors,1000,0,1000,4,C,2022-10-28 00:00:00 +0000,45538.15
"","","",2022,N00047100,Haneefah Khaaliq (I),Ee Powell Realty,1000,0,1000,5,C,2022-10-28 00:00:00 +0000,45538.15
"",D000000081,"",2022,N00050754,James Sceniak (L),United Parcel Service,2000,0,2000,1,C,2022-10-28 00:00:00 +0000,15129.57
"","","",2022,N00044777,Ellen Kizik (I),"",0,0,0,0,C,2022-10-28 00:00:00 +0000,0.0
"","","",2022,N00048408,Jason Gabehart (I),"",0,0,0,0,C,2022-10-28 00:00:00 +0000,0.0
"","","",2022,N00051578,James Sceniak (L),"",0,0,0,0,C,2022-10-28 00:00:00 +0000,0.0
